addressmapping,energy,episode_length,episode_return,episodes,err_rate,latency,pagepolicy,ras,rcd,refi,rp,rrd,steps,steps_per_second
4,1.1213996899999998,1,2.3267694,1,8.4484352e-05,8.741,1,26,14,425880,16,3,1,3.1179919030266268
4,1.1213996899999998,1,2.2724698,2,1.3482684e-05,8.828,0,20,13,238680,15,5,2,121.41917554423344
1,0.9219665600000001,1,11.782786,3,8.204338400000036e-05,6.465,1,34,12,379080,16,5,3,0.6072310562419668
1,0.9219665600000001,1,11.782786,4,8.204338400000036e-05,6.465,1,34,12,379080,16,5,4,130.355047240179
1,0.9219665600000001,1,11.782786,5,8.204338400000036e-05,6.465,1,34,12,379080,16,5,5,138.24337508239947
1,0.9219665600000001,1,11.782786,6,8.204338400000036e-05,6.465,1,34,12,379080,16,5,6,140.8382525771465
1,0.9219665600000001,1,11.782786,7,8.204338400000036e-05,6.465,1,34,12,379080,16,5,7,139.52642959316057
1,0.9219665600000001,1,11.782786,8,8.204338400000036e-05,6.465,1,34,12,379080,16,5,8,141.20809345857322
1,0.9219665600000001,1,11.782786,9,8.204338400000036e-05,6.465,1,34,12,379080,16,5,9,142.76537662956534
1,0.9219665600000001,1,11.782786,10,8.204338400000036e-05,6.465,1,34,12,379080,16,5,10,71.93236035603424
1,0.9219665600000001,1,11.782786,11,8.204338400000036e-05,6.465,1,34,12,379080,16,5,11,0.14153454302739815
1,0.9219665600000001,1,11.782786,12,8.204338400000036e-05,6.465,1,34,12,379080,16,5,12,120.7480423767849
1,0.9219665600000001,1,11.782786,13,8.204338400000036e-05,6.465,1,34,12,379080,16,5,13,144.2531297289861
1,0.9219665600000001,1,11.782786,14,8.204338400000036e-05,6.465,1,34,12,379080,16,5,14,149.40172401510293
1,0.9219665600000001,1,11.782786,15,8.204338400000036e-05,6.465,1,34,12,379080,16,5,15,147.60879816998064
1,0.9219665600000001,1,11.782786,16,8.204338400000036e-05,6.465,1,34,12,379080,16,5,16,150.12362647195675
1,0.9219665600000001,1,11.782786,17,8.204338400000036e-05,6.465,1,34,12,379080,16,5,17,148.92958846713773
1,0.9219665600000001,1,11.782786,18,8.204338400000036e-05,6.465,1,34,12,379080,16,5,18,151.78056017948904
1,0.9219665600000001,1,11.782786,19,8.204338400000036e-05,6.465,1,34,12,379080,16,5,19,150.26346146956615
1,0.9219665600000001,1,11.782786,20,8.204338400000036e-05,6.465,1,34,12,379080,16,5,20,75.4710571300045
1,0.9219665600000001,1,11.782786,21,8.204338400000036e-05,6.465,1,34,12,379080,16,5,21,1.4140852098216845
1,0.9219665600000001,1,11.782786,22,8.204338400000036e-05,6.465,1,34,12,379080,16,5,22,104.41384117500623
1,0.9219665600000001,1,11.782786,23,8.204338400000036e-05,6.465,1,34,12,379080,16,5,23,148.75528443750886
1,0.9219665600000001,1,11.782786,24,8.204338400000036e-05,6.465,1,34,12,379080,16,5,24,147.31846440237433
1,0.9219665600000001,1,11.782786,25,8.204338400000036e-05,6.465,1,34,12,379080,16,5,25,150.87967193064497
1,0.9219665600000001,1,11.782786,26,8.204338400000036e-05,6.465,1,34,12,379080,16,5,26,147.2977699736611
1,0.9219665600000001,1,11.782786,27,8.204338400000036e-05,6.465,1,34,12,379080,16,5,27,149.89293117003788
1,0.9219665600000001,1,11.782786,28,8.204338400000036e-05,6.465,1,34,12,379080,16,5,28,147.6607639500088
1,0.9219665600000001,1,11.782786,29,8.204338400000036e-05,6.465,1,34,12,379080,16,5,29,146.73607612650434
1,0.9219665600000001,1,11.326411,30,6.604308400000001e-05,6.52,1,34,13,379080,16,5,30,76.39897996357013
1,0.9219665600000001,1,11.782786,31,8.204338400000036e-05,6.465,1,34,12,379080,16,5,31,1.4128324665175565
1,0.9219665600000001,1,11.782786,32,8.204338400000036e-05,6.465,1,34,12,379080,16,5,32,135.07355403838721
1,0.9219665600000001,1,11.782786,33,8.204338400000036e-05,6.465,1,34,12,379080,16,5,33,146.92111531455794
1,0.9219665600000001,1,11.782786,34,8.204338400000036e-05,6.465,1,34,12,379080,16,5,34,143.93136817542293
1,0.9219665600000001,1,11.782786,35,8.204338400000036e-05,6.465,1,34,12,379080,16,5,35,148.004657891951
1,0.9219665600000001,1,11.782786,36,8.204338400000036e-05,6.465,1,34,12,379080,16,5,36,148.9824885447377
1,0.9219665600000001,1,11.782786,37,8.204338400000036e-05,6.465,1,34,12,379080,16,5,37,147.85856805442944
1,0.9219665600000001,1,11.782786,38,8.204338400000036e-05,6.465,1,34,12,379080,16,5,38,149.19977233921458
1,0.9219665600000001,1,11.782786,39,8.204338400000036e-05,6.465,1,34,12,379080,16,5,39,149.1255066486525
1,0.9219665600000001,1,11.782786,40,8.204338400000036e-05,6.465,1,34,12,379080,16,5,40,77.08558931098491
1,0.9219665600000001,1,11.782786,41,8.204338400000036e-05,6.465,1,34,12,379080,16,5,41,1.4098879969881544
1,0.9219665600000001,1,11.782786,42,8.204338400000036e-05,6.465,1,34,12,379080,16,5,42,134.65292625766477
1,0.9219665600000001,1,11.782786,43,8.204338400000036e-05,6.465,1,34,12,379080,16,5,43,145.84825092148273
1,0.9219665600000001,1,11.782786,44,8.204338400000036e-05,6.465,1,34,12,379080,16,5,44,146.88509893188584
1,0.9219665600000001,1,11.782786,45,8.204338400000036e-05,6.465,1,34,12,379080,16,5,45,149.34852585101837
1,0.9219665600000001,1,11.782786,46,8.204338400000036e-05,6.465,1,34,12,379080,16,5,46,150.29038268596818
1,0.9219665600000001,1,11.782786,47,8.204338400000036e-05,6.465,1,34,12,379080,16,5,47,149.82332559385605
1,0.9219665600000001,1,11.782786,48,8.204338400000036e-05,6.465,1,34,12,379080,16,5,48,150.05917498479482
1,0.9219665600000001,1,11.782786,49,8.204338400000036e-05,6.465,1,34,12,379080,16,5,49,148.92958846713773
1,0.9219665600000001,1,11.782786,50,8.204338400000036e-05,6.465,1,34,12,379080,16,5,50,82.40121019233413
1,0.9219665600000001,1,11.782786,51,8.204338400000036e-05,6.465,1,34,12,379080,16,5,51,1.408951670145121
1,0.9219665600000001,1,11.782786,52,8.204338400000036e-05,6.465,1,34,12,379080,16,5,52,71.47391919295197
1,0.9219665600000001,1,11.782786,53,8.204338400000036e-05,6.465,1,34,12,379080,16,5,53,147.77521755980692
1,0.9219665600000001,1,11.782786,54,8.204338400000036e-05,6.465,1,34,12,379080,16,5,54,149.9143612838659
1,0.9219665600000001,1,11.782786,55,8.204338400000036e-05,6.465,1,34,12,379080,16,5,55,150.04307075910424
1,0.9219665600000001,1,11.782786,56,8.204338400000036e-05,6.465,1,34,12,379080,16,5,56,150.2580783836068
1,0.9219665600000001,1,11.782786,57,8.204338400000036e-05,6.465,1,34,12,379080,16,5,57,149.3751201965882
1,0.9219665600000001,1,11.782786,58,8.204338400000036e-05,6.465,1,34,12,379080,16,5,58,148.25053018521137
1,0.9219665600000001,1,11.782786,59,8.204338400000036e-05,6.465,1,34,12,379080,16,5,59,148.8555914398268
1,0.9219665600000001,1,11.782786,60,8.204338400000036e-05,6.465,1,34,12,379080,16,5,60,86.86556901729315
1,0.9219665600000001,1,11.782786,61,8.204338400000036e-05,6.465,1,34,12,379080,16,5,61,1.4056835906211438
1,0.9219665600000001,1,11.782786,62,8.204338400000036e-05,6.465,1,34,12,379080,16,5,62,137.31107182609836
1,0.9219665600000001,1,11.782786,63,8.204338400000036e-05,6.465,1,34,12,379080,16,5,63,149.09900110198714
1,0.9219665600000001,1,11.782786,64,8.204338400000036e-05,6.465,1,34,12,379080,16,5,64,149.39108135061974
1,0.9219665600000001,1,11.782786,65,8.204338400000036e-05,6.465,1,34,12,379080,16,5,65,149.02483567241072
1,0.9219665600000001,1,11.782786,66,8.204338400000036e-05,6.465,1,34,12,379080,16,5,66,149.47626514611548
1,0.9219665600000001,1,11.782786,67,8.204338400000036e-05,6.465,1,34,12,379080,16,5,67,150.39816408491106
1,0.9219665600000001,1,11.782786,68,8.204338400000036e-05,6.465,1,34,12,379080,16,5,68,152.28756081620799
1,0.9219665600000001,1,11.782786,69,8.204338400000036e-05,6.465,1,34,12,379080,16,5,69,152.27097476856054
1,0.9219665600000001,1,11.782786,70,8.204338400000036e-05,6.465,1,34,12,379080,16,5,70,89.80802089801512
1,0.9219665600000001,1,11.782786,71,8.204338400000036e-05,6.465,1,34,12,379080,16,5,71,1.408172110879641
1,0.9219665600000001,1,11.782786,72,8.204338400000036e-05,6.465,1,34,12,379080,16,5,72,135.68530020703935
1,0.9219665600000001,1,11.782786,73,8.204338400000036e-05,6.465,1,34,12,379080,16,5,73,146.72067723090916
1,0.9219665600000001,1,11.782786,74,8.204338400000036e-05,6.465,1,34,12,379080,16,5,74,150.11288071293083
1,0.9219665600000001,1,11.782786,75,8.204338400000036e-05,6.465,1,34,12,379080,16,5,75,149.5242237353392
1,0.9219665600000001,1,11.782786,76,8.204338400000036e-05,6.465,1,34,12,379080,16,5,76,150.2042687294084
1,0.9219665600000001,1,11.782786,77,8.204338400000036e-05,6.465,1,34,12,379080,16,5,77,150.2042687294084
1,0.9219665600000001,1,11.782786,78,8.204338400000036e-05,6.465,1,34,12,379080,16,5,78,151.16243197462788
1,0.9219665600000001,1,11.782786,79,8.204338400000036e-05,6.465,1,34,12,379080,16,5,79,151.26601269474898
1,0.9219665600000001,1,11.782786,80,8.204338400000036e-05,6.465,1,34,12,379080,16,5,80,77.32718792057669
1,0.9219665600000001,1,11.782786,81,8.204338400000036e-05,6.465,1,34,12,379080,16,5,81,1.415285732699774
1,0.9219665600000001,1,11.782786,82,8.204338400000036e-05,6.465,1,34,12,379080,16,5,82,70.87606880935483
1,0.9219665600000001,1,11.782786,83,8.204338400000036e-05,6.465,1,34,12,379080,16,5,83,147.743985346437
1,0.9219665600000001,1,11.782786,84,8.204338400000036e-05,6.465,1,34,12,379080,16,5,84,148.8344629360207
1,0.9219665600000001,1,11.782786,85,8.204338400000036e-05,6.465,1,34,12,379080,16,5,85,149.19977233921458
1,0.9219665600000001,1,11.782786,86,8.204338400000036e-05,6.465,1,34,12,379080,16,5,86,151.8464991673304
1,0.9219665600000001,1,11.782786,87,8.204338400000036e-05,6.465,1,34,12,379080,16,5,87,151.24964840791893
1,0.9219665600000001,1,11.782786,88,8.204338400000036e-05,6.465,1,34,12,379080,16,5,88,150.56553110528773
1,0.9219665600000001,1,11.782786,89,8.204338400000036e-05,6.465,1,34,12,379080,16,5,89,151.3369655421252
1,0.9219665600000001,1,11.782786,90,8.204338400000036e-05,6.465,1,34,12,379080,16,5,90,88.75518970734494
1,0.9219665600000001,1,11.782786,91,8.204338400000036e-05,6.465,1,34,12,379080,16,5,91,1.409724511934231
1,0.9219665600000001,1,11.782786,92,8.204338400000036e-05,6.465,1,34,12,379080,16,5,92,136.94345043750818
1,0.9219665600000001,1,11.782786,93,8.204338400000036e-05,6.465,1,34,12,379080,16,5,93,149.27411203644388
1,0.9219665600000001,1,11.782786,94,8.204338400000036e-05,6.465,1,34,12,379080,16,5,94,150.89052775479368
1,0.9219665600000001,1,11.782786,95,8.204338400000036e-05,6.465,1,34,12,379080,16,5,95,151.53927306886337
1,0.9219665600000001,1,11.782786,96,8.204338400000036e-05,6.465,1,34,12,379080,16,5,96,151.38066192658894
1,0.9219665600000001,1,11.782786,97,8.204338400000036e-05,6.465,1,34,12,379080,16,5,97,151.69273056057867
1,0.9219665600000001,1,11.782786,98,8.204338400000036e-05,6.465,1,34,12,379080,16,5,98,151.32604538730743
1,0.9219665600000001,1,11.782786,99,8.204338400000036e-05,6.465,1,34,12,379080,16,5,99,151.80802779688008
1,0.9219665600000001,1,11.782786,100,8.204338400000036e-05,6.465,1,34,12,379080,16,5,100,79.39998106956934
